name,price,description,sustainability_features,rating_product,product_page_url,product_id,review_url,author,date,rating_customer,content,BERT_sentiment,GPT_sentiment
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Fullondelivery,"Reviewed in the United States on March 14, 2024",5.0,"Very mild smell, cleans well, last a long time, no weird minty tingle. Only complaint (which applies to all natural soaps) is they build up soap scum in the tub/shower really quickly. Easy to clean off though.",1,1
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Engine 3,"Reviewed in the United States on February 22, 2024",5.0,My whole family loves this soap.  Almond is our favorite but all the scents are so good.  It lasts about 10-14 days on average per bar.  We feel that is a good value.  I highly recommend it.,2,2
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Stephanie,"Reviewed in the United States on February 21, 2024",5.0,Hi early the best scented soap have been using it for years now always have to make sure I keep it in stock. Makes my body super soft and clean. Love the convenience of buying in bulk through Amazon.,2,2
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Jason,"Reviewed in the United States on January 26, 2024",5.0,This soap is fantastic. It smells great and I use it in the shower on my body. I use the liquid soap on my hands at the bathroom sink or I'd use a bar there too. I've purchased a box of blue peppermint ones too and I alternate.,2,2
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Drizzle,"Reviewed in the United States on February 10, 2024",5.0,"Do you want to feel relaxed, take a bath with a soap without unwanted chemicals, wonderful almond scented with natural olive oil  _Then Dr Bronzer's All-one hemp almond pure Castile bar soap is for you :)",2,2
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,V,"Reviewed in the United States on February 20, 2024",5.0,I literally have to stop myself from MOANING every time I smell this stuff. It smells SO good and has me feeling clean and baby fresh when I leave the shower.,2,2
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Summer,"Reviewed in the United States on October 29, 2018",5.0,"I honestly don't know how I ever cleaned anything before finding this soap. I use it for everything...everything. I could list so many things but I think I will just give a couple of ideas people might find helpful. This is great for people who have REALLY dirty jobs or greasy jobs. A friend of mine is a mechanic and I convinced him to try this because his hands were always black with dirt even when they were ""clean."" He was shocked that his hands could actually be CLEAN clean.I use this to clean my makeup brushes and it works magically. If you used cream or liquid products and left them to sit for a bit, it would help to use a little bit of oil (olive or sweet almond oil are my recommendations) to break it down a bit before using soap. Follow up with a silicone free conditioner for your natural hair brushes to keep them properly conditioned because they are hair after all.I also highly recommend this for anyone who struggles with skin & heat rashes under skin folds or bra areas but use the unscented version. I work with unhoused and elderly people who struggle with this and medicine is not always covered by insurance. I'm not recommending forgoing medicine when prescribed, but this soap may be a great option as prevention and to heal the skin as well. Just make sure you dry the skin very well and apply something like Aquaphor as a skin barrier after.",2,2
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Thomas Brown,"Reviewed in the United States on January 20, 2024",5.0,"This soap is everything!  And no harmful chemicals.  I love it, it's not cheap, so when I can find it for less than $5 a bar, I stock up and you should too.  Try it.",2,2
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Stacy McMillen,"Reviewed in the United States on March 15, 2024",5.0,"Lathers well, squeaky clean, great smell. Love it!",2,2
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Marcia,"Reviewed in the United States on March 12, 2024",5.0,Almond soap smells great and keeps me moisturized.,2,2
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8,https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,DK,"Reviewed in the United States on December 3, 2023",5.0,I absolutely love this soap as it’s so gentle for my sensitive skin. My husband used a traditional brand of soap for years that was full of chemicals and fake scent. Now he uses this and can never go back to what he was using before.,2,2
