name,price,description,sustainability_features,rating_x,number_of_reviews,product_page_url,product_id,url,rating_y,author,date,content,sentiment_score,cot_reasoning
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,john p.,"Reviewed in the United States on March 16, 2022","There is neither a USB port on this HP printer and there was no USB cable sent.  Therefore, this HP printer can NOT be connected to a computer with a USB cable for connectivity.  Like many others, I have found it utterly impossible to wirelessly connect this printer to my desktop computer.",0,No strong positive or negative words found; marked as neutral.
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Norman,"Reviewed in the United States on August 7, 2022","Difficult setup. Predatory HP app does a good job of trying to trick you into purchasing services but terrible job setting up the printer you already paid for.Over an hour, and 3 videos, attempting to set up. Will give another hour, then return.",1,Identified positive words suggesting satisfaction or recommendation.
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Piotr,"Reviewed in the United States on August 14, 2022","It worked well briefly. After total of about 100 pages of print over a few weeks, it stopped printing on the left side of each page. I have no time for this, so I purchased a Canon.",0,No strong positive or negative words found; marked as neutral.
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Brian Stockmar,"Reviewed in the United States on November 2, 2022",The software drivers for this product are defective and badly implemented. This makes the product essentially unusable. DO NOT BUY THIS PRINTER!,0,No strong positive or negative words found; marked as neutral.
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Tracie Halloran,"Reviewed in the United States on April 25, 2022",The product worked perfectly until one month after purchase it turned off and will not power up. Tech support was a pain and it’s going to take 3 weeks to get a replacement.,1,Identified positive words suggesting satisfaction or recommendation.
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Ilya Tsokur,"Reviewed in the United States on October 24, 2022",This printer constantly has issues and trouble shooting only helps for a moment and then problems start again,0,No strong positive or negative words found; marked as neutral.
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Yevhenii Lisovyi,"Reviewed in the United States on January 10, 2023",Printed around 2 hundred pages and cartridge is gone,0,No strong positive or negative words found; marked as neutral.
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,two_star,Diane Adams,"Reviewed in the United States on September 7, 2024","I'm using this with an iPad. Wireless set up took 1 minute using WPS. You do not have to use the HP Smart app to set-up, print or make copies. You do have to use it to scan. And you do have to give it access to your wireless network to scan. However you do not need it for anything but scanning and you can turn off its' permission to the network under settings, Privacy, on the iPad. You can tell HP not to annoy you with anything when you set up the account. It cost $99.99 when I bought it in August, so a pretty good deal as my Canon copier (I bought the HP primarily to make copies) has an issue with the laser unit right now. From my quick look at the HP Smart app I judge it, the app, to be somewhat difficult to use but very full featured if that is what you are looking for. This printer/copier/scanner is small, lightweight and fast and very easy to use. For those who say that the app doesn't work on a desktop, there is a separate piece of software for the desktop machines. And for those who found no directions, you must download the user manual from HP. Just Google ""HP LaserJet MFP M140w Wireless Printer user manual"" and get it. The quick start guide is in the box as is the power cord. You can attach this printer to a desktop/laptop via USB with the proper cord which is not included.",1,Identified positive words suggesting satisfaction or recommendation.
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,two_star,OldMan,"Reviewed in the United States on August 31, 2024","I came out of retirement about 24 months ago to assist a former client with a project.  My Brother multifunction machine, purchased back in 2017, quit working after updating my notebook’s operating system and I decided it was time to replace to the Brother.  I didn’t want to spend more than $200 as the assignment is nearing completion and decided on the HP M140W with wireless printing and scanning abilities.  I’ve now been using the HP for about 2 months, having spent less than $150 to meet my needs.  I am pleased with my decision.  Smaller footprint, good print quality, easy setup, excellent single-page scanning.  Everything I needed.",1,Identified positive words suggesting satisfaction or recommendation.
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,two_star,C,"Reviewed in the United States on September 5, 2024","As the title says, it prints well and it scans well… when it’s connected to the computer. The wifi connection is great when it works, that is maybe 25% of the time. You cannot have the printer off when you start your computer or it will refuse to connect to your computer despite HP Smart saying that it is connected to your computer. If you don’t have it connected when you start, you might as well forget about printing. There is NO OPTION FOR USB, you have no choice but to use the wireless connection and thus when it doesn’t connect the 75% of the time it doesn’t wanna work, you’re SOL. It is not worth the hassle nor is it worth the ink subscription that you’re basically forced into getting. I would not recommend this printer at all, buy from another company or just go back to inkjet.",-1,Identified negative words suggesting dissatisfaction or complaint.
"HP LaserJet MFP M140w Wireless Printer, Print, scan, copy, Fast speeds, Easy setup, Mobile printing, Best-for-small teams",149.00,"FROM AMERICA'S MOST TRUSTED PRINTER BRAND – Perfect for small teams printing, scanning and copying professional-quality black & white documents and reports. Perfect for 1-3 people.
WORLD'S SMALLEST LASER IN ITS CLASS – Precision laser printing, scanning, and copying that fits anywhere
FAST PRINT SPEEDS – Up to 21 black-and-white pages per minute single-sided
WIRELESS WITH SELF-RESET – Helps you stay connected
EASILY COPY ID CARDS AND MORE – Copy both sides of ID cards or other small-size documents onto the same side of one sheet of paper
PRINT FROM ANY DEVICE – Wireless printing from any mobile device, PC or tablet. Works with Microsoft, Mac, AirPrint, Android, Chromebook and more
This printer is intended to work only with cartridges with original HP chips or circuitry and will block cartridges using non-HP chips or circuitry. Periodic firmware updates will maintain the effectiveness of these measures","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.5 out of 5 stars,651 ratings,https://www.amazon.com/HP-LaserJet-M140w-Wireless-Printer/dp/B09MSPNYQ2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-1&srs=24229290011,B09MSPNYQ2,https://www.amazon.com/product-reviews/B09MSPNYQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,two_star,Mark T,"Reviewed in the United States on February 12, 2024","Setup was a bit difficult as the auto-installation routine in HP Smart app kept getting stuck in a loop.  I was able to close the application, restart, and use the ""add printer"" function to finally get it installed.Works as it should, scanner is simple to use and print quality is good.  Burns through toner pretty quickly, however.",1,Identified positive words suggesting satisfaction or recommendation.
