name,price,description,sustainability_features,rating_x,number_of_reviews,product_page_url,product_id,url,rating_y,author,date,content,sentiment_score,cot_reasoning
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Mchugha,"Reviewed in the United States on May 2, 2017",good!,1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Thirsty deer,"Reviewed in the United States on January 26, 2016",good,1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Consumer,"Reviewed in the United States on October 31, 2022",I use Aroma Seize Grave Robber soap but ran out so tried this in a pinch. I personally found it super drying.,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,joshua dedmon,"Reviewed in the United States on June 23, 2016",Love this soap always keeps my face so clean an free from break outs,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,TexanWoman,"Reviewed in the United States on June 22, 2016",Husband has very sensitive skin and likes this soap,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Sandra Wilson,"Reviewed in the United States on February 21, 2021","no scent, would buy again",0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Claudia Martinez,"Reviewed in the United States on April 7, 2022",Soft,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Gary Owen,"Reviewed in Canada on February 21, 2024","Good as soap,not that good as a wood finish.",1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Camille,"Reviewed in France on November 8, 2020","Pratique, dépanne bien, mais rend les cheveux un peu secs et ne dure pas si longtemps que ça",0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Lydia W.,"Reviewed in the United Kingdom on July 24, 2021","I've been trying to find a bar alternative to dish washing liquid and this recommended itself. However it's hard work to get really sudsy and then you need to rinse a LOT to avoid smeary dishes. With all the water use it's definitely not the eco fix I was hoping for and with the extra hard work it's not a worth while switch. HOWEVER, it's been nice on my hands so I'm still giving 4 stars",1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's Pure-Castile Baby Unscented Bar Soap - Made with Regenerative Organic Certified Oils - For Face, Hand, Hair - Gentle on Sensitive Skin- All Natural Bar Soap for Men & Women -2 pack, 10oz",9.99,"NOW SOURCING REGENERATIVE ORGANIC CERTIFIED COCONUT, PALM, AND OLIVE OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
NOURISHING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR- Our all natural soap bar produces a rich lather that won't dry out your skin! Dr.Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth
MADE WITH ORGANIC OILS THAT ARE GENTLE AND EFFECTIVE: We don’t use chelating agents, dyes, whiteners, or synthetic fragrances—just all natural, vegan ingredients that are mild and effective. Safe for use on your face, body, or hair
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our pure-castile peppermint bar soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using and increasing demand for recycled materials. This prevents landfill buildup and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.7 out of 5 stars,"2,948 ratings",https://www.amazon.com/Dr-Bronners-Organic-Castile-Baby-mild/dp/B00JF2PYVE/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-1&srs=23176677011,B00JF2PYVE,https://www.amazon.com/product-reviews/B00JF2PYVE/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,❀ Hoshi ❀,"Reviewed in France on June 30, 2017","+ Produit dont la composition est naturelle (pas de détergents, pas d'OGM, Fairtrade)+ Usage multiple (lessive, corps, cheveux, etc.)+ Forme solide pratique pour l'emmener dans la cabine d'avion et également pour ne pas risquer d'avoir son gel douche couler dans son sac/valise.",0,No strong positive or negative words found; marked as neutral.
